No,Type,Group,Word Template,Template Page No,{{ substation.name_erms }},{{ substation.time }},{{ substation.date }},{{ substation.ambient }},{{ substation.humidity }},{{ swg.area }},{{ panel.linknumber }},{{ panel.name }},{{ panel.cabletype }},{{ panel.breakerstatus }},{{ panel.busbarposition }},{{ panel.loadamp }},{{ panel.heateramp }},{{ swg.serialnumber }},{{ swg.manufacturer }},{{ swg.type }},{{ swg.rating }},{{ swg.model }},{{ tx1.manufacturer }},{{ tx1.model }},{{ tx1.rating }},{{ tx1.serialnumber }},{{ tx2.manufacturer }},{{ tx2.model }},{{ tx2.rating }},{{ tx2.serialnumber }},{{ fp1.manufacturer }},{{ fp1.model }},{{ fp1.rating }},{{ fp1.serialnumber }},{{ fp1.labelsource }},{{ fp2.manufacturer }},{{ fp2.model }},{{ fp2.rating }},{{ fp2.serialnumber }},{{ fp2.labelsource }},{{ batt1.manufacturer }},{{ batt1.model }},{{ batt1.serialnumber }},{{ batt2.manufacturer }},{{ batt2.model }},{{ batt2.serialnumber }},{{ batt3.manufacturer }},{{ batt3.model }},{{ batt3.serialnumber }},{{ batt4.manufacturer }},{{ batt4.model }},{{ batt4.serialnumber }},Field Overrides,Output File Name,Attribute,Folder,Image File Name
204,,6,,204,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,6,,204,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,6,,205,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,6,,205,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,6,,206,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,6,,206,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,6,,207,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,6,,207,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,6,,208,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,6,,208,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,6,,209,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,6,,209,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,6,,210,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,6,,210,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,6,,211,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,6,,211,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,6,,212,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,6,,212,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,7,,213,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,7,,213,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,7,,214,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,7,,214,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,7,,215,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,7,,215,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,7,,216,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,7,,216,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,7,,217,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,7,,217,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,7,,218,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,7,,218,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,7,,219,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,7,,219,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,7,,220,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,7,,220,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,7,,221,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,7,,221,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,7,,222,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,7,,222,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,7,,223,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,7,,223,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,7,,224,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,7,,224,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,8,,225,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,8,,225,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,8,,226,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,8,,226,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,8,,227,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,8,,227,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,8,,228,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,8,,228,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,8,,229,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,8,,229,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,8,,230,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,8,,230,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,8,,231,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,8,,231,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,8,,232,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,8,,232,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,8,,233,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,8,,233,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,8,,234,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,8,,234,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,8,,235,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,8,,235,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,8,,236,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,8,,236,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,8,,237,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,8,,237,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,8,,238,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,8,,238,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,8,,239,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,8,,239,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,8,,240,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,8,,240,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,8,,241,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,8,,241,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,8,,242,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,8,,242,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,8,,243,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,8,,243,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,8,,244,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,8,,244,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,8,,245,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,8,,245,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,8,,246,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,8,,246,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,8,,247,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,8,,247,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,8,,248,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,8,,248,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,8,,249,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,8,,249,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,8,,250,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,8,,250,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,8,,251,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,8,,251,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,8,,252,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,8,,252,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,8,,253,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,8,,253,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,8,,254,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,8,,254,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,8,,255,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,8,,255,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,8,,256,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,8,,256,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,8,,257,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,8,,257,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,8,,258,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,8,,258,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,8,,259,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,8,,259,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,8,,260,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,8,,260,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,8,,261,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,8,,261,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,8,,262,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,8,,262,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,8,,263,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,8,,263,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,8,,264,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,8,,264,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,9,,265,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,9,,265,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,9,,266,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,9,,266,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,9,,267,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,9,,267,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,9,,268,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,9,,268,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,9,,269,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,9,,269,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,9,,270,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,9,,270,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,9,,271,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,9,,271,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,9,,272,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,9,,272,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,9,,273,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,9,,273,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,9,,274,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,9,,274,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,9,,275,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,9,,275,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,9,,276,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,9,,276,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,9,,277,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,9,,277,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
